from;to;amount;
0x54ead32fd38f1d156d53b3d23515c179fa048fda;0xdbf4e00b3b0c977c68bad0aeb061969dbf24290d;289.025;
0x11b815efb8f581194ae79006d24e0d814b7697f6;0x1111111254fb6c44bac0bed2854e76f90643097d;3473.741411;
0x1111111254fb6c44bac0bed2854e76f90643097d;0x8b4d55d668daec79aa80a279a3f8d72544f66b6e;3473.741411;
0xced92fa7f0797cbc851b48140ae218a0b0d41ce0;0x6cf327fc4afc8c0138f116f7c443e752501f4708;0;
0x0638a4d64744e90dcc23bd02e3275d7f466fba34;0x18ba7bc74de3b99f27541cb1aa5c1c886c1a6b39;0;
0x3bfffaaa10919f1e9b84a7c4f7b6085bffcf675a;0x909ce788088b73fe80595cbcfbacf58600e7f085;0;
0x3b9ba781797b57872687ce5d5219a1a4bc0e85ea;0xcf304f6c99de430393a1035a6bed3e18e40873de;0;
0x38e15c44672f492576969cd45040eaa4cb4cef13;0x6186bbf3bb936855b5292a1a7d3998bae8baf2b4;409;
0xf89d7b9c864f589bbf53a82105107622b35eaa40;0x5187865d7db54d014f62ce4684fcdaf46f53ae7c;1297.0833;
0x58b704065b7aff3ed351052f8560019e05925023;0x73b02e875c665e2642e5b4486a030c870409a815;554.28;
0xa082cfcf9a8dba651d6105ed0874666a7ecd4384;0x63c8d330ca77f94ad83062d5ba94ebc0bdb5e00a;350;
0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852;0xab4808fe8045a73fdce8a22b05be93386d00b3e5;294.287378;
0xdb6ab16c3a24792f4ebf15d5cbbf8e32f0f97a11;0x67503a194e2c1db0f0da16f30142355932ec34aa;69.0532;
0xa299c04eb002e667bcb6c0d38a024eb5022a5e1a;0xe1d0b0ff44391e7b8693fa05f3f2a9d053464f33;650;
0xa299c04eb002e667bcb6c0d38a024eb5022a5e1a;0x606a25ab00e55988b44721897f5f0d1a205a1545;250;
0xa299c04eb002e667bcb6c0d38a024eb5022a5e1a;0xe37b67b83614084a15fa878e0f927b2b96a2cb08;500;
0x292f04a44506c2fd49bac032e1ca148c35a478c8;0x9a87a7a71dec7eff0f237eba415a3443d5a50340;700;
0x46340b20830761efd32832a74d7169b29feb9758;0x3d20620e0f4e8889b8d54d4624f2ad54e7a192cf;250;
0xf89d7b9c864f589bbf53a82105107622b35eaa40;0xc6f7d115c7c42e9404ef49eff7ab08e680ab1b5c;5;
0xf7ffc9858bb6915386c3a32027bd9e08a23ac719;0xb355fcd5916ce67c54a8db71da5910866b3fa5b8;0;
0x64463ec252493ca5e7ae083bf820568dec1ed1da;0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852;1495.878796;
0x11b815efb8f581194ae79006d24e0d814b7697f6;0x74de5d4fcbf63e00296fd95d33236b9794016631;2099.66044;
0x74de5d4fcbf63e00296fd95d33236b9794016631;0x2acf35c9a3f4c5c3f4c78ef5fb64c3ee82f07c45;18.372954;
0x74de5d4fcbf63e00296fd95d33236b9794016631;0x08b924ef9fca9a20eb0865a4d4311070f468e722;2081.287486;
0xd1669ac6044269b59fa12c5822439f609ca54f41;0x2aa60494e9c7ce3c9696b657e194d4c314406c1a;85;
0xddd6cf8d3e028c37bf88bb173624ded9689657cb;0x6c86b9442246ff449eb67b969c4fa51f43253858;10972.835734;
0xe0de5259acf3b41d96ab202188f4aeac32db8ae4;0x6f29f88046f027997d7e8f0a7a0d0d14b0a4d2a0;956.351405;
0x47ef04f0d06b8bb3f9591ea961471be773bb03d9;0x6b9353bf4f90abdb218979b7596fafc3c6c6ac64;5273.613856;
0xbc3bae80a0ea4755f8d4b85fe9d4016edf24f81c;0x64abc8886fb85ffd371734c5a4319d4b1b24d616;419.367131;
0x28c6c06298d514db089934071355e5743bf21d60;0xd25ed049c2d7f0a17138c0f30ecb9d8baae6c510;45.8;
0x64c6391fa1eb6ce1a1804e4e494b9e985d03c768;0x11b815efb8f581194ae79006d24e0d814b7697f6;150;
0x736f04abae81588101f848ef4c5e13332fb20a80;0x974caa59e49682cda0ad2bbe82983419a2ecc400;9;
0xa309a67d92217a2277b3e1d6010437f293eb4abf;0x630f06fa6e17483c33da0a3dce125c67cee18d8e;500;
0x3634fa6b6e92745307ca61928986f3fb4e7008d1;0x3a925503970d40d36d2329e3846e09fcfc9b6acb;95;
0x3620b14ad754e30dd9275286c3f7f946614dc337;0x8667a80e0bc4a19b67c56491b7013ae0bb90709f;571.6;
0x1ff16f974519e28dda07f6650853180e112b1a72;0x4e5b2e1dc63f6b91cb6cd759936495434c7e972f;675;
0xa382e7709e1eed228bea4c8f282756c10644f4fa;0x018f6cffb2eb98000cf764e0a38d05bbf0b78432;0;
0x54ead32fd38f1d156d53b3d23515c179fa048fda;0xdbf4e00b282b82b676b02fe2c32562e0ba24290d;0;
0x474ac5cb62d7acedc9990d4daafa0c39d9478fbb;0xd6b0e494b23e29454ea743c2bac2573ed522a95f;0;
0x2759bc7b8f9f2b47eeeffb2f5751e0cff3ff1ad8;0xecd22e526d6d326b9eea208c857d219e47014fb5;0;
0x883bb89f8d9a4758e36839391f1f29fa581251bf;0xa4d20f43805e49809e6458951bac279ad1623625;0;
0x28c6c06298d514db089934071355e5743bf21d60;0xe25598f7cb8280c45086fcc242728966981b0c52;145.8;
0x65b28a55f97489c75d636690eaf76ab1b765b6db;0xe174573ca7606738375615f94baa85f539400674;200;
0xdfd5293d8e347dfe59e90efd55b2956a1343963d;0x09093b7eca5c829ca2d90ddcf863b5feac8e91eb;11754.767844;
0x33a26bcd31e47bdba1421bb2799e22be5022d8ad;0x9479cb18465b7025cf252ddb1f8617cd3635e8e6;278;
0x11b815efb8f581194ae79006d24e0d814b7697f6;0x1111111254eeb25477b68fb85ed929f73a960582;173.191117;
0x1111111254eeb25477b68fb85ed929f73a960582;0x5eafef1f481acd69561ce02c3ef537cba1c5a02d;173.191117;
0x07e6ed1d043e30559d37fe2e89bd1ce7a1b57594;0x228844105a665b678b62c8dea4887710b8ba30f8;500;
0x6cc8dcbca746a6e4fdefb98e1d0df903b107fd21;0x38c9fabbd9713ed6d5ce15d7c92b48f93718ad9c;2462.59;
0xef8801eaf234ff82801821ffe2d78d60a0237f97;0x31c6c49517f1b66639a0d2a2ecf212952124b437;23;
0x376963ff5ff4c59babf4d41316f668f61a4a5bd8;0x6dfc34609a05bc22319fa4cce1d1e2929548c0d7;949.815083;
0xcfcacf93f29e1e536274e22d1e73688c358c6dca;0xf646d9b7d20babe204a89235774248ba18086dae;311.454468;
0xf00bae061aa10148b3b80307d24df61df0f88bb8;0xf646d9b7d20babe204a89235774248ba18086dae;346.350067;
0xffdcafc2aa53e2e2ac1e36d97923c43fcb86dded;0xf646d9b7d20babe204a89235774248ba18086dae;4887.570101;
0x476ad81af53d76c55ab547855207e0432d52b0bf;0xf646d9b7d20babe204a89235774248ba18086dae;336.80397;
0xbd301def7f4328df332a39cccc93309fa80b1fa6;0xf646d9b7d20babe204a89235774248ba18086dae;177.523183;
0x3018018c44338b9728d02be12d632c6691e020d1;0x31b09fc15561376b0c80aeb906115d2e9800ea9a;4;
0x28c6c06298d514db089934071355e5743bf21d60;0x7df472527ae1fc56a051407df817bf322419a51e;686.101218;
0x8667a80e0bc4a19b67c56491b7013ae0bb90709f;0x276cdba3a39abf9cedba0f1948312c0681e6d5fd;571.6;
0x11b815efb8f581194ae79006d24e0d814b7697f6;0xe592427a0aece92de3edee1f18e0157c05861564;580.649348;
0xe592427a0aece92de3edee1f18e0157c05861564;0x95a29e8cdf21ac12dc457c028f9acc53f06b28fd;580.649348;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0x71608e31b44af562fdbdf5a7db983e905892d041;111.479035;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0x4f9444744519d80573d32580c7cffd85ef327928;118.686079;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0x4f2b678e5705b9981a029390eabe68ee575ad814;195.585907;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0xebd625dcb0cc558f4af85ef4b9fa6a5c952cfa30;324.962629;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0xf08985a3df92a6bfa65706229c6a1f7ba22ded14;348.604311;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0xe02f6afcae2fa30381f36aba612aa28411215408;401.905704;
0x531e29d80c141bb5b81727907bcedb40911b1f6c;0xf020bef09791466576f3293a27dbd3d56246880b;14;
0x7d80539323a7272e4dbd22ec8ff64d50fdeaca32;0xe5c9965e83338f7eeec58b1fb72bd0b13153c692;650.26;
0x912fd21d7a69678227fe6d08c64222db41477ba0;0x42f6b6f6a15296a9de6418348b07ac6adf928208;7.789631;
0x67503a194e2c1db0f0da16f30142355932ec34aa;0x1689a089aa12d6cbbd88bc2755e4c192f8702000;69.0532;
0x0fb64520319cbbaaa55b5f02d3dfae661139c3b0;0xe1280d5c689e60997727637875022a5bfd56c770;250;
0x1da3f1d924d35f119d8461353e4c400e955d5bf1;0x64abc8886fb85ffd371734c5a4319d4b1b24d616;2434.004193;
0xdfd5293d8e347dfe59e90efd55b2956a1343963d;0xd6f61729fd0ffc752b58053ca134b78fb7db0618;17457.8;
0x33a26bcd31e47bdba1421bb2799e22be5022d8ad;0xdad009e89dbad1a7c0cdb310ebe0ecb2d60f2d33;250;
0x28c6c06298d514db089934071355e5743bf21d60;0xb622d5573e20e8227e09b761a5f3dc7fd726a76a;2500.8;
0xdfd5293d8e347dfe59e90efd55b2956a1343963d;0x6e52c95121a74d139c9863bb0acdd403a0ca588b;45.8;
0x909ce7880ab1b7c63214d15e4328f36935e7f085;0x787b8840100d9baadd7463f4a73b5ba73b00c6ca;857;
0xd6760bdef7e06640988559159bb579b92fe2ec4c;0xdecf04ca46d287b3cb99692ad512e568ba276140;9836.936453;
0xdecf04ca46d287b3cb99692ad512e568ba276140;0xaf0b0000f0210d0f421f0009c72406703b50506b;9836.936453;
0xd992b93ee77921ee29ee6a0e926b9b9dd8ebfd51;0x0b69ecccee11ab30e58a5888e1c2cf30e755eef3;47;
0x0155a04e1c642dbc10309848a0d2fab807cb9cdd;0x11b815efb8f581194ae79006d24e0d814b7697f6;189.107203;
0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852;0xfcb4c819958f86c8360dfee83cc826739aa9eb46;1196.693454;
0xc192884c2aac14a5fe641b8f1f1837c8d271fc9a;0x503f7e67a5713f49190ce2c58ff8912c64ddb109;10;
0x43d20561b559ebe8e02ffa1cf423bd68d1176edd;0xbd9b34ccbb8db0fdecb532b1eaf5d46f5b673fe8;2995.8;
0x1ffeb270de26348f0c6e9f442bcd89ccaf1449cb;0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852;2;
0x23f4569002a5a07f0ecf688142eeb6bcd883eef8;0x30616f0859076056248d84cdd47fb94264afa813;7.87;
0xa81011ae274ef6debd3bdab634102c7b6c2c452d;0x58696022fef8d36eb3c0faa8b8760faffe1ae8bb;2288.635182;
0xa81011ae274ef6debd3bdab634102c7b6c2c452d;0xfd2f488042cca535f3f981e6f1ad44efb609f7b2;1284.172801;
0xa81011ae274ef6debd3bdab634102c7b6c2c452d;0xec776738ed4ec2d116f5ec9c032f42db062454ae;688.527302;
0xa309a67d92217a2277b3e1d6010437f293eb4abf;0x630f06f16d25c839e09790ed445171cffee18d8e;0;
0x65b28a55f97489c75d636690eaf76ab1b765b6db;0xe1748a03caa969c8c4bd61efca8eba2847a80674;0;
0xf00bae061aa10148b3b80307d24df61df0f88bb8;0xf646d9b70ec2ff80518dd866c7096e8c87086dae;0;
0x7d80539323a7272e4dbd22ec8ff64d50fdeaca32;0xe5c3d0f55dab4328f58fe11bd641813fa159c692;0;
0xe0de5259acf3b41d96ab202188f4aeac32db8ae4;0x6f28806ab8b32e963262a75b2ff27d734ec1d2a0;0;
0x07e6ed1d043e30559d37fe2e89bd1ce7a1b57594;0x228fb1dca48bbd5d75600af2627f9e64cf9230f8;0;
0x31b09fc15561376b0c80aeb906115d2e9800ea9a;0x81e3359477c0fef5bfb12bd64efb13e9fce03e2b;4;
0xf89d7b9c864f589bbf53a82105107622b35eaa40;0x3141549ba35392ca2169bb08ab70dbd5985c9313;162.8514;
0x89e51fa8ca5d66cd220baed62ed01e8951aa7c40;0xc13ed152e85bb502e88ed13e394f9ed441c0f90c;8996.45;
0x28c6c06298d514db089934071355e5743bf21d60;0xb09a7c1a8b7c54743d5c5aeed5b46a0df2bd92cc;20050.8;
0xc7d7a60c125a8c01e852e8b5bc67de8517c5e4f1;0x656bf4ae5906cb3c51872bafd8d30a8da4a4c238;71.470533;
0x4852ea8eb903afc71f93899419a261809904b21e;0xe7b0ce0526fbe3969035a145c9e9691d4d9d216c;3;
0xfd75afa621f1d291781855d2b83b2c818d391532;0x68fcb7f11bbe388aff664edc2715488444c05736;172.49;
0x974caa59e49682cda0ad2bbe82983419a2ecc400;0xb12bd573f98994760d5bc01dad717e789d8c4c18;118.0723;
0x974caa59e49682cda0ad2bbe82983419a2ecc400;0xbfded55aaeaaf0ebc1a6719d5bc421a49024ce2c;800;
0x05829b97d9588e66886c03fa9b5af0aa93dde68e;0xf629b7e362a282ad4d0018e1cb2dbd9d3576e4ff;2066.14143;
0x9fcd75ed39223ebe98720978c630ecbe09e3f2e1;0xef8801eaf234ff82801821ffe2d78d60a0237f97;200.6657;
0xadd3d71f9559a5847f448e680f9620373cf0db6b;0xe7b88f213274882de9ae5cf51dd70ddc74750e27;39496.5;
0x46340b20830761efd32832a74d7169b29feb9758;0xddea34c4aa6a766fe5f8e32375ed6feb5cc4f5bb;12;
0xaf502a1abbaa6773c0ae65876b323c20f024b635;0x7cea8a6da079dc7501d4eb2bbc937e70a2764cef;765.453645;
0x7cea8a6da079dc7501d4eb2bbc937e70a2764cef;0x3416cf6c708da44db2624d63ea0aaef7113527c6;765.453645;
0x99b2ec9e938b59b97a3589db6efe107b6a5d6db5;0xd6b7b66eee9625e5fb3e27da25391617dc83d578;200.47;
0x9288284150aedf1f8e14ec660000cf0d1e71e48e;0x64abc8886fb85ffd371734c5a4319d4b1b24d616;25;
0x66e32d1b776a43935ed20e8dc39a27a140d31c8f;0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852;428.070536;
0x11b815efb8f581194ae79006d24e0d814b7697f6;0xd4d32f7d975cc509e63ae7816c7645eddc50e2a9;44407.511416;
0x0e9005cf2b76cc984ba3451d7a71921aa76c9ead;0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88;4036.13;
0x8b4d55d668daec79aa80a279a3f8d72544f66b6e;0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88;3473.741411;
0x28eff694e9108222d06f58a749b1b110894c81ba;0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88;1650.814754;
0xdfd5293d8e347dfe59e90efd55b2956a1343963d;0x032a15ff4ad6be03667de7b662d1f159772cfc4a;310.8;
0x33a26bcd31e47bdba1421bb2799e22be5022d8ad;0xf18050f821e5219a2ccf5d1c703612004ec7688f;149;
0x53aac0395c7c73b751552ff0358fab4504c57645;0xc378058382793a05ed141aea3f9bbf14d2f4d229;36.09;
0xb1d1d50c9e74d4c65cea6642545baac1f272e709;0xb385d810cc3bf0f4a4629528967e18cd0196e077;72;
0x839d4641f97153b0ff26ab837860c479e2bd0242;0x11b815efb8f581194ae79006d24e0d814b7697f6;4;
0x58b704065b7aff3ed351052f8560019e05925023;0xd3ad056f846533906cd1185d44c1f902b15dca42;116.2;
0x64c6391fa1eb6ce1a1804e4e494b9e985d03c768;0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852;300;
0x0cfb06414c6d9790bc661230dba0b24060808bf4;0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852;45.346958;
0x06b6d6383c1a65f7327022d764a7d40d8ccd2f7d;0xfdc0adbf9c2ce058767dde62181ae38518d005f0;117;
0x827221e84cacd5f05da6013a8623e4ab9397b740;0xbd0813a1d532000c88b05635088afbd248650def;389.947357;
0xcfcacf93f29e1e536274e22d1e73688c358c6dca;0xf646d9b70ec2ff80518dd866c7096e8c87086dae;0;
0xfd75afa621f1d291781855d2b83b2c818d391532;0x68fcfe5c8caaa27378b8c612380ac63377825736;0;
0x31b09fc15561376b0c80aeb906115d2e9800ea9a;0x81e33594e5bfe814ac389e95fa143e9896e03e2b;0;
0xf89d7b9c864f589bbf53a82105107622b35eaa40;0x71e8a1643e2c6857e56e5df07d5ddd8de6372d95;11.46;
0xf89d7b9c864f589bbf53a82105107622b35eaa40;0x4852ea8eb903afc71f93899419a261809904b21e;10;
0xdfd5293d8e347dfe59e90efd55b2956a1343963d;0xf93c0c34c7f16d753e4d84b6c6962c6f0fc3cf3f;45.8;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0x42126e189904a889f89d901201c482c4cd0fd860;93.991217;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0xf5a9c79b3e522b3e8937768da74af9a44b4ca7c1;114.986777;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0x8744e25434e3bdfc6c73577b443f49980f0795c1;227.5325;
0xb58d0fb5224046cf8baedb38978c5873bc3f289b;0x47da741e9fada9aff75c0f2df69e9cd2b216b225;1755.936258;
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986;0x30ee696df34f0d9583725d2efffb583fba76218e;50;
0x630f06fa6e17483c33da0a3dce125c67cee18d8e;0x23935ec016374fc24658cca215dd227766c7c5b5;500;
0xd1872508b5a49ed6ea5eefd93e643623c0f83a78;0x39ccddc22d67114830cedf3c2f43b912f1cd6099;6.7082;
0x46340b20830761efd32832a74d7169b29feb9758;0x42d9c8a9325e0356a2afd47e5ced9b04a7dbbd7d;61368.26;
0x06a6454e103f8c407dc1ec2a79d063f254ca7888;0xd4abfe5da4e128ea1f35cc1e0ccf5e4c1e0f3194;42.823193;
0xec30d02f10353f8efc9601371f56e808751f396f;0xe956d7a63850e21e0a4111ec1e3bc0897bc70928;133;
0x9696f59e4d72e237be84ffd425dcad154bf96976;0x9f85c6553a71bd4f315bd119c45fb3006a6683d5;56225.8;
0x28c6c06298d514db089934071355e5743bf21d60;0xa5e5e2dc6deb34728fae28d49cf750add016d13f;3995;
0x28c6c06298d514db089934071355e5743bf21d60;0x4e655c7ce45c3007317b182eb5f39311a2302a7b;8098.231186;
0x3634fa6b6e92745307ca61928986f3fb4e7008d1;0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852;90;
0x46340b20830761efd32832a74d7169b29feb9758;0xc1b0aa1f110304822e18b02349b0c004c041828b;3769.32;
0xadd3d71f9559a5847f448e680f9620373cf0db6b;0xc4a5dbd964bc70de4a7971268aa40702a40bf0bb;49371.5;
0xdb69dc1b39e6a605d9ebf29f9ca9532ca1877b04;0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b;412.871517;
0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b;0x4e68ccd3e89f51c3074ca5072bbac773960dfa36;412.871517;
0xa9118926305dad2b81ec54493ca1e7e82e3533a9;0x3f16002ff8609e157a39ba96eab5440ae3abd4b6;100;
0xec30d02f10353f8efc9601371f56e808751f396f;0xf7453f371b64e2f461a1598643a896e1247530c6;710.740019;
0xdfd5293d8e347dfe59e90efd55b2956a1343963d;0x06e206e444a2fc89e32f6b6de576f666059a6d47;82.8;
0x4bc11b0084108cbb33841ab5b526e7f763afcbbd;0xcefe61e64eeb96f0bc55479e2e0b92ebd821a370;750;
0x0d33d674f6eef1991e9aab561189b26ebed7c576;0xeb6b882a295d316ac62c8cfcc81c3e37c084b7c5;3984.592245;
0x8f0588d32928e19cd45e1b70e1164d49ea473d41;0xfdc0adbf9c2ce058767dde62181ae38518d005f0;5;
0xb3c839dbde6b96d37c56ee4f9dad3390d49310aa;0x74de5d4fcbf63e00296fd95d33236b9794016631;78.636365;
0xb3c839dbde6b96d37c56ee4f9dad3390d49310aa;0xad30f7eebd9bd5150a256f47da41d4403033cdf0;0.055045;
0x74de5d4fcbf63e00296fd95d33236b9794016631;0x4eb1db1344bfea198b90c0e3147c3c67570feb9c;78.636365;
0xa6c80458598ef884c8bcfd8c1e58742bfb4afef4;0x74de5d4fcbf63e00296fd95d33236b9794016631;1321.4874;
0x74de5d4fcbf63e00296fd95d33236b9794016631;0x56178a0d5f301baf6cf3e1cd53d9863437345bf9;1321.4874;
0x6a9ad568f2cef994e22329dd67357cf81f942c97;0xcca4058bf03e325c68595ac0e2c4bbbaa7e97ea9;52.81668;
0x3d2d14b52d97a7b2530533b50dbde68bc39532ef;0xf3cb19daee5a739f1d11986533b5c577d023ef20;1505;
0xadd3d71f9559a5847f448e680f9620373cf0db6b;0xe7b88f217eaa5afabf7f0f8491be9eaebb750e27;0;
0xb58d0fb5224046cf8baedb38978c5873bc3f289b;0x47da741efa569b0bd0f6ebe3762073ca0916b225;0;
0xf89d7b9c864f589bbf53a82105107622b35eaa40;0x5ababdb71d8e6f03a72673731d0e92171b7068c0;655.814;
0x57041bd84db2b84e58a4b9c76b77827f1cf26c77;0xf5491f793d47a6ea22f5e0b9ad3990cf66c4b40b;275;
0x88c095c8ba2c7a1353cf3d21e692c5d4d0f90793;0xbbb9bf440d0f686487925fef3b0a0f9aa67753f6;99.204646;
0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852;0x74de5d4fcbf63e00296fd95d33236b9794016631;73.94568;
0x74de5d4fcbf63e00296fd95d33236b9794016631;0x3141549ba35392ca2169bb08ab70dbd5985c9313;73.94568;
0x95a4475d1bb4fa452fc9923468a9ed95dad0c7a1;0x74de5d4fcbf63e00296fd95d33236b9794016631;295.8;
0x74de5d4fcbf63e00296fd95d33236b9794016631;0x56178a0d5f301baf6cf3e1cd53d9863437345bf9;295.8;
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986;0xd9686e4886db69969726e1dc1d0661e766528883;50.009477;
0xdfe0671f63fcb9300435e4fb8aef3f9f8e39ea89;0x79c8d5f9dc1ddbdc6d0860910da80e6a319e3a2b;1422.724982;
0x2b8100641df2c676ba84174365f8779ff034577c;0x79c8d5f9dc1ddbdc6d0860910da80e6a319e3a2b;2102.541934;
0x3eaf4d0d2a27a94925398d1760d92fbb8ecb9769;0x79c8d5f9dc1ddbdc6d0860910da80e6a319e3a2b;2609.074319;
0xd4b766a3e80e905c53b3251c88b8c451540f1b46;0x27d0622aaa1039f3821bf36e7821fd4cb0b4c741;3;
0xdfd5293d8e347dfe59e90efd55b2956a1343963d;0xc357b1acf65b8530daad5921209b3cd3c60880a3;1634;
0xf89d7b9c864f589bbf53a82105107622b35eaa40;0x14b2becf057ff42776ef7e31957b2ab4d75b1d40;30;
0x9f37079e8b38334565678188bf05ce6bb9296d00;0x8c5d9e50a9489175304c4c5a46ebc7e6255be327;261219;
0x3416cf6c708da44db2624d63ea0aaef7113527c6;0x7ff23bfbcbdf366c3ff1774157c639d4f2b8adee;49.989387;
0x915500ae73149605888922c0a43a15909609899c;0x75173ca7417f13e5a3b8f832d6a81d4c9907efee;22;
0x5050e08626c499411b5d0e0b5af0e83d3fd82edf;0x11b815efb8f581194ae79006d24e0d814b7697f6;299999.999999;
0x1fab0e880b261a683443005d6a5510aed3c01ec9;0x11b815efb8f581194ae79006d24e0d814b7697f6;45;
0x1fab0e880b261a683443005d6a5510aed3c01ec9;0x3416cf6c708da44db2624d63ea0aaef7113527c6;5;
0x11b815efb8f581194ae79006d24e0d814b7697f6;0x5050e08626c499411b5d0e0b5af0e83d3fd82edf;337616.180808;
0xadd3d71f9559a5847f448e680f9620373cf0db6b;0x13e464a06df694893f6b07e49b6d84d4bece04c9;16784;
0xf5a9c79b3e522b3e8937768da74af9a44b4ca7c1;0xa70ad576ba4c6c16c0f42527c63bcb67f0061f72;114.99;
0xf29f568f971c043df7079a3121e9de616b8998a3;0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0;17;
0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0;0xe219a14e355c1cb3f43594655a63488da154e8eb;680;
0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0;0x9db9e0e53058c89e5b94e29621a205198648425b;102;
0x3d2d14b52d97a7b2530533b50dbde68bc39532ef;0xf3cd1cf807a613210331a2691c5f2d89da86ef20;0;
0xadd3d71f9559a5847f448e680f9620373cf0db6b;0xc4a5dbd952877e8d193c81eead88f637240bf0bb;0;
0x9696f59e4d72e237be84ffd425dcad154bf96976;0xee05641a55a603e2051944d499c8febf4ed14b71;51.8;
0xf60c2ea62edbfe808163751dd0d8693dcb30019c;0x444cfca8468b7830b507ee862e2d08327fc96b97;144.78544;
0x758ec44dfb3fce288d466784210f554f297ce85e;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;300325.217778;
0x55f9c010e5599a98ab869777f038aa409b121742;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;5;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0x9ca0c0fc5f1a1e1662d2ba3c5757a945658966c5;23.99724;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0x970ebfa22747b13b294f14c08e7a4581b64a4601;186.627977;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0x33468a6122a6f961b2f8728628772e0fbbd72cb2;354.404965;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0x1c685b383b2fef59335b256623896e6318d05e65;996.739704;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0x95bc29a3739b7f03ad529ee1c068de533a3a305e;2730.382432;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0xbe2fd20c5971e4e14f2a54ed8ee222a01743bc14;13526.720853;
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0x1cd9ecd53328d098b522a71e4e1719d4fcb6a2ca;49997.246743;
0x72d3d757b17e84fde1bbbb70440ea6e0a2926072;0x876b20ca002b95a3029685f22b3f5197fe91dea9;7;
0x11b815efb8f581194ae79006d24e0d814b7697f6;0x820c38acb5cd0e19601632efbc6b54a48bfa2d35;12555.94669;
0x503f7e67a5713f49190ce2c58ff8912c64ddb109;0x11b815efb8f581194ae79006d24e0d814b7697f6;10;
0x6dfc34609a05bc22319fa4cce1d1e2929548c0d7;0x5b29e824282392aa8e655d96232f700e454cd569;1699.792235;
0x6dfc34609a05bc22319fa4cce1d1e2929548c0d7;0xe4d101314639629eceaa10fff281f4a57aedb4d7;507.947913;
0x5d8e29499e6ea6830d78b219499b6984ccbfc472;0xf31d77eb2e3dd4f4d2f4ee9b73fa8cf7e13cdeb1;10;
0xa64bf1f2682d48c26af33d5113a5c20af199c5b5;0x4945ce2d1b5bd904cac839b7fdabafd19cab982b;2734.311039;
0x22f6cc8738308a8c92a6a71ea67832463d1fec0d;0x9a7aba19bcd5bd35b09d5670beddabb2499c8ea3;121.76;
0x5429da0fce829645ab4ddc17d6ba4613db955281;0x7563758243a262e96880f178aee7817dcf47ab0f;79.27687;
0xacaf2a476d5ed232d101fabadaa789cac990373f;0x7563758243a262e96880f178aee7817dcf47ab0f;80.8;
0x527e3c73201e6cdcd17b30b66be54d8c5f99811c;0x74dec05e5b894b0efec69cdf6316971802a2f9a1;430;
0x03f8f4a291abcc5ae89ff0cf972f0cac2e6396a9;0x74dec05e5b894b0efec69cdf6316971802a2f9a1;1066.9854;
0xc31f8634c3e8416bb1c57602a4bf7b17f57d3828;0x74dec05e5b894b0efec69cdf6316971802a2f9a1;92.236928;
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9;0x8d90113a1e286a5ab3e496fbd1853f265e5913c6;5320.708754;
0x8d90113a1e286a5ab3e496fbd1853f265e5913c6;0xa2dfce7479f05d6c22392a67884907d5bd45981f;5307.939052;
